대분류,품목명,단가,기준일,수출금액
2차전지·배터리소재,2차전지·배터리소재_동박,14.035356,2025-06-30,30976944
2차전지·배터리소재,2차전지·배터리소재_동박,14.10878,2025-07-10,11168669
2차전지·배터리소재,2차전지·배터리소재_동박,14.164284,2025-07-20,17958569
2차전지·배터리소재,2차전지·배터리소재_동박,14.141498,2025-07-31,30491749
2차전지·배터리소재,2차전지·배터리소재_동박,13.948563,2025-08-10,7895478
2차전지·배터리소재,2차전지·배터리소재_동박,14.331122,2025-08-20,19733938
2차전지·배터리소재,2차전지·배터리소재_동박,14.270537,2025-08-31,30017826
2차전지·배터리소재,2차전지·배터리소재_동박,14.009116,2025-09-10,10836900
2차전지·배터리소재,2차전지·배터리소재_동박,14.303808,2025-09-20,19419887
2차전지·배터리소재,2차전지·배터리소재_동박,14.245738,2025-09-30,33157011
2차전지·배터리소재,2차전지·배터리소재_동박,14.809852,2025-10-10,3554243
2차전지·배터리소재,2차전지·배터리소재_동박,15.009066,2025-10-20,11551222
2차전지·배터리소재,2차전지·배터리소재_동박,14.667073,2025-10-31,18569577
2차전지·배터리소재,2차전지·배터리소재_동박,14.831068,2025-11-10,4801491
2차전지·배터리소재,2차전지·배터리소재_동박,14.536067,2025-11-20,14357637
2차전지·배터리소재,2차전지·배터리소재_동박,14.472466,2025-11-30,23554322
2차전지·배터리소재,2차전지·배터리소재_동박,14.741514,2025-12-10,8782319
2차전지·배터리소재,2차전지·배터리소재_동박,14.848888,2025-12-20,16917718
2차전지·배터리소재,2차전지·배터리소재_동박,14.677723,2025-12-31,26411670
2차전지·배터리소재,2차전지·배터리소재_동박,14.856559,2026-01-10,7458750
2차전지·배터리소재,2차전지·배터리소재_동박,15.159248,2026-01-20,14348059
2차전지·배터리소재,2차전지·배터리소재_동박,15.116704,2026-01-31,26464530
2차전지·배터리소재,2차전지·배터리소재_동박,15.60831,2026-02-10,8771748
2차전지·배터리소재,2차전지·배터리소재_동박,15.274541,2026-02-20,17511031
2차전지·배터리소재,2차전지·배터리소재_동박,15.741522,2026-02-28,26777092
2차전지·배터리소재,2차전지·배터리소재_동박,16.355611,2026-03-10,6384746
2차전지·배터리소재,2차전지·배터리소재_동박,16.479887,2026-03-20,18843944
2차전지·배터리소재,2차전지·배터리소재_동박,16.510377,2026-03-31,28650096
2차전지·배터리소재,2차전지·배터리소재_동박,16.526328,2026-04-10,15524124
2차전지·배터리소재,2차전지·배터리소재_동박,16.805585,2026-04-20,22225466
2차전지·배터리소재,2차전지·배터리소재_동박,16.746586,2026-04-30,38940202
2차전지·배터리소재,2차전지·배터리소재_동박,16.642163,2026-05-10,4424406
2차전지·배터리소재,2차전지·배터리소재_동박,16.753202,2026-05-20,21789917
2차전지·배터리소재,2차전지·배터리소재_동박,17.257402,2026-05-31,29265708
2차전지·배터리소재,2차전지·배터리소재_동박,17.233846,2026-06-10,11529010
2차전지·배터리소재,2차전지·배터리소재_동박,17.618854,2026-06-20,23311505
2차전지·배터리소재,2차전지·배터리소재_동박,17.564666,2026-06-30,32920155
2차전지·배터리소재,2차전지·배터리소재_동박,19.379065,2026-07-10,8789960
2차전지·배터리소재,2차전지·배터리소재_동박,19.09993,2026-07-20,16003043
2차전지·배터리소재,2차전지·배터리소재_동박,19.16371,2026-07-31,28029366
2차전지·배터리소재,2차전지·배터리소재_분리막,86.702663,2016-01-10,6160519
2차전지·배터리소재,2차전지·배터리소재_분리막,74.143063,2016-01-20,16950283
2차전지·배터리소재,2차전지·배터리소재_분리막,74.085201,2016-01-31,26662197
2차전지·배터리소재,2차전지·배터리소재_분리막,82.154247,2016-02-10,6064873
2차전지·배터리소재,2차전지·배터리소재_분리막,81.490515,2016-02-20,16108825
2차전지·배터리소재,2차전지·배터리소재_분리막,84.504354,2016-02-29,24417626
2차전지·배터리소재,2차전지·배터리소재_분리막,72.338475,2016-03-10,9498729
2차전지·배터리소재,2차전지·배터리소재_분리막,76.076614,2016-03-20,17311515
2차전지·배터리소재,2차전지·배터리소재_분리막,76.865985,2016-03-31,29542765
2차전지·배터리소재,2차전지·배터리소재_분리막,86.832169,2016-04-10,7322140
2차전지·배터리소재,2차전지·배터리소재_분리막,84.069471,2016-04-20,17636472
2차전지·배터리소재,2차전지·배터리소재_분리막,82.561254,2016-04-30,28567515
2차전지·배터리소재,2차전지·배터리소재_분리막,90.977088,2016-05-10,9257692
2차전지·배터리소재,2차전지·배터리소재_분리막,87.069317,2016-05-20,19719128
2차전지·배터리소재,2차전지·배터리소재_분리막,83.346596,2016-05-31,29408603
2차전지·배터리소재,2차전지·배터리소재_분리막,72.943704,2016-06-10,13636498
2차전지·배터리소재,2차전지·배터리소재_분리막,79.837837,2016-06-20,24319267
2차전지·배터리소재,2차전지·배터리소재_분리막,81.271402,2016-06-30,37839989
2차전지·배터리소재,2차전지·배터리소재_분리막,85.983252,2016-07-10,8217164
2차전지·배터리소재,2차전지·배터리소재_분리막,85.268305,2016-07-20,20782947
2차전지·배터리소재,2차전지·배터리소재_분리막,85.179183,2016-07-31,32489739
2차전지·배터리소재,2차전지·배터리소재_분리막,88.786738,2016-08-10,13436881
2차전지·배터리소재,2차전지·배터리소재_분리막,87.529614,2016-08-20,23339165
2차전지·배터리소재,2차전지·배터리소재_분리막,88.714175,2016-08-31,35792159
2차전지·배터리소재,2차전지·배터리소재_분리막,63.888305,2016-09-10,11112073
2차전지·배터리소재,2차전지·배터리소재_분리막,72.083345,2016-09-20,21060224
2차전지·배터리소재,2차전지·배터리소재_분리막,77.221675,2016-09-30,34039000
2차전지·배터리소재,2차전지·배터리소재_분리막,79.165914,2016-10-10,8878086
2차전지·배터리소재,2차전지·배터리소재_분리막,72.66777,2016-10-20,18609982
2차전지·배터리소재,2차전지·배터리소재_분리막,74.230646,2016-10-31,29250629
2차전지·배터리소재,2차전지·배터리소재_분리막,63.48731,2016-11-10,9563823
2차전지·배터리소재,2차전지·배터리소재_분리막,64.328281,2016-11-20,16124963
2차전지·배터리소재,2차전지·배터리소재_분리막,67.386875,2016-11-30,24741437
2차전지·배터리소재,2차전지·배터리소재_분리막,61.138565,2016-12-10,7023934
2차전지·배터리소재,2차전지·배터리소재_분리막,63.153749,2016-12-20,15120520
2차전지·배터리소재,2차전지·배터리소재_분리막,67.759992,2016-12-31,24309351
2차전지·배터리소재,2차전지·배터리소재_분리막,69.40166,2017-01-10,8284844
2차전지·배터리소재,2차전지·배터리소재_분리막,66.79265,2017-01-20,16905072
2차전지·배터리소재,2차전지·배터리소재_분리막,69.940784,2017-01-31,23044707
2차전지·배터리소재,2차전지·배터리소재_분리막,68.052192,2017-02-10,9793346
2차전지·배터리소재,2차전지·배터리소재_분리막,73.256752,2017-02-20,18806450
2차전지·배터리소재,2차전지·배터리소재_분리막,79.089584,2017-02-28,31365908
2차전지·배터리소재,2차전지·배터리소재_분리막,67.257559,2017-03-10,10895387
2차전지·배터리소재,2차전지·배터리소재_분리막,71.163896,2017-03-20,23188325
2차전지·배터리소재,2차전지·배터리소재_분리막,71.403227,2017-03-31,40063731
2차전지·배터리소재,2차전지·배터리소재_분리막,91.379812,2017-04-10,12431390
2차전지·배터리소재,2차전지·배터리소재_분리막,86.57383,2017-04-20,25454976
2차전지·배터리소재,2차전지·배터리소재_분리막,83.254548,2017-04-30,38890862
2차전지·배터리소재,2차전지·배터리소재_분리막,74.102956,2017-05-10,12381199
2차전지·배터리소재,2차전지·배터리소재_분리막,80.104885,2017-05-20,28890402
2차전지·배터리소재,2차전지·배터리소재_분리막,78.633883,2017-05-31,42758929
2차전지·배터리소재,2차전지·배터리소재_분리막,68.388059,2017-06-10,12134583
2차전지·배터리소재,2차전지·배터리소재_분리막,71.989847,2017-06-20,22987806
2차전지·배터리소재,2차전지·배터리소재_분리막,78.484323,2017-06-30,41969874
2차전지·배터리소재,2차전지·배터리소재_분리막,85.08774,2017-07-10,12891036
2차전지·배터리소재,2차전지·배터리소재_분리막,82.474507,2017-07-20,30096291
2차전지·배터리소재,2차전지·배터리소재_분리막,86.244529,2017-07-31,48292448
2차전지·배터리소재,2차전지·배터리소재_분리막,88.931225,2017-08-10,20780000
2차전지·배터리소재,2차전지·배터리소재_분리막,90.989617,2017-08-20,38746196
2차전지·배터리소재,2차전지·배터리소재_분리막,90.312801,2017-08-31,62117757
2차전지·배터리소재,2차전지·배터리소재_분리막,71.841569,2017-09-10,11264156
2차전지·배터리소재,2차전지·배터리소재_분리막,69.808441,2017-09-20,30206884
2차전지·배터리소재,2차전지·배터리소재_분리막,74.728821,2017-09-30,50096371
2차전지·배터리소재,2차전지·배터리소재_분리막,68.810353,2017-10-10,3528555
2차전지·배터리소재,2차전지·배터리소재_분리막,66.318658,2017-10-20,19172350
2차전지·배터리소재,2차전지·배터리소재_분리막,68.132373,2017-10-31,30815191
2차전지·배터리소재,2차전지·배터리소재_분리막,71.113769,2017-11-10,15319525
2차전지·배터리소재,2차전지·배터리소재_분리막,70.763513,2017-11-20,26799917
2차전지·배터리소재,2차전지·배터리소재_분리막,69.500628,2017-11-30,42036847
2차전지·배터리소재,2차전지·배터리소재_분리막,77.987015,2017-12-10,14420820
2차전지·배터리소재,2차전지·배터리소재_분리막,85.350948,2017-12-20,39674068
2차전지·배터리소재,2차전지·배터리소재_분리막,91.998475,2017-12-31,68804051
2차전지·배터리소재,2차전지·배터리소재_분리막,70.263526,2018-01-10,11960667
2차전지·배터리소재,2차전지·배터리소재_분리막,68.072714,2018-01-20,25370228
2차전지·배터리소재,2차전지·배터리소재_분리막,69.733771,2018-01-31,39397112
2차전지·배터리소재,2차전지·배터리소재_분리막,77.302376,2018-02-10,15436670
2차전지·배터리소재,2차전지·배터리소재_분리막,75.035213,2018-02-20,28795658
2차전지·배터리소재,2차전지·배터리소재_분리막,72.904434,2018-02-28,42621040
2차전지·배터리소재,2차전지·배터리소재_분리막,75.076597,2018-03-10,13420649
2차전지·배터리소재,2차전지·배터리소재_분리막,74.836089,2018-03-20,31959182
2차전지·배터리소재,2차전지·배터리소재_분리막,78.57973,2018-03-31,55980507
2차전지·배터리소재,2차전지·배터리소재_분리막,70.351762,2018-04-10,15078667
2차전지·배터리소재,2차전지·배터리소재_분리막,75.902836,2018-04-20,33023683
2차전지·배터리소재,2차전지·배터리소재_분리막,76.968268,2018-04-30,52785380
2차전지·배터리소재,2차전지·배터리소재_분리막,74.082031,2018-05-10,16698452
2차전지·배터리소재,2차전지·배터리소재_분리막,76.478262,2018-05-20,31227727
2차전지·배터리소재,2차전지·배터리소재_분리막,77.127729,2018-05-31,55871169
2차전지·배터리소재,2차전지·배터리소재_분리막,78.466199,2018-06-10,19596664
2차전지·배터리소재,2차전지·배터리소재_분리막,78.339516,2018-06-20,40757831
2차전지·배터리소재,2차전지·배터리소재_분리막,82.389818,2018-06-30,63939407
2차전지·배터리소재,2차전지·배터리소재_분리막,67.751583,2018-07-10,14728098
2차전지·배터리소재,2차전지·배터리소재_분리막,71.688027,2018-07-20,39382178
2차전지·배터리소재,2차전지·배터리소재_분리막,73.016656,2018-07-31,57751812
2차전지·배터리소재,2차전지·배터리소재_분리막,84.408408,2018-08-10,23708501
2차전지·배터리소재,2차전지·배터리소재_분리막,84.907012,2018-08-20,42734725
2차전지·배터리소재,2차전지·배터리소재_분리막,83.193601,2018-08-31,69954095
2차전지·배터리소재,2차전지·배터리소재_분리막,74.833105,2018-09-10,21824052
2차전지·배터리소재,2차전지·배터리소재_분리막,75.731798,2018-09-20,51593731
2차전지·배터리소재,2차전지·배터리소재_분리막,76.475954,2018-09-30,67098372
2차전지·배터리소재,2차전지·배터리소재_분리막,75.588865,2018-10-10,26150460
2차전지·배터리소재,2차전지·배터리소재_분리막,76.554357,2018-10-20,49276121
